nombre,etiqueta,categoria,precio,url,imagen
FFF,,Bufanda de futbol Nike Local Verbiage,"$1,099",https://www.nike.com/mx/t/bufanda-de-futbol-nike-local-verbiage-fff-Yf2Fbr3V/JF6844-976,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8de5bab7-a551-4185-89e2-684d08d82192/FFF+LOCAL+VERBIAGE+SCARF+2.0.png"
Nike Skills,,Balón de futbol,$499,https://www.nike.com/mx/t/balon-de-futbol-nike-skills-uUodgN3B/IQ0648-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8f278362-2b27-43b2-b603-0a68d56c681f/NIKE+SKILLS+-+FA26.png"
Netherlands Club,,Gorra de futbol Nike,$759,https://www.nike.com/mx/t/gorra-de-futbol-nike-netherlands-club-iL4H0jK2/JF6821-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/77a05fd2-53b9-4831-b3b8-37270a5d07b4/KNVB+U+NK+CLUB+CAP+H86.png"
Croatia Rise,,Gorra de futbol Nike,$759,https://www.nike.com/mx/t/gorra-de-futbol-nike-croacia-rise-i2K0nPww/JF6779-976,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a426896e-b67e-436b-8e06-cc39478cd6f8/CRO+U+NK+RISE+CAP+C99.png"
Jordan Dri-FIT Jumpman,,Banda para el cabello,$629,https://www.nike.com/mx/t/cinta-para-el-pelo-jordan-dri-fit-jumpman-lkTPEWem/AC4093-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/tgau7txlb94k9f8ldmzg/JORDAN+JUMPMAN+HEADBAND.png"
FC Barcelona Academy,,Balón de futbol (número 5),$889,https://www.nike.com/mx/t/balon-de-futbol-numero-5-fc-barcelona-academy-mnhDMMX9/JF6836-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/250a19e3-a265-4b10-b2fd-7a0599c27677/FCB+NK+ACADEMY+BALL+HM+BCS.png"
Jordan Dri-FIT Jumpman,,Banda para el cabello,$629,https://www.nike.com/mx/t/cinta-para-el-pelo-jordan-dri-fit-jumpman-lkTPEWem/AC4093-605,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/at98zeytemgvu98kiegt/JORDAN+JUMPMAN+HEADBAND.png"
FFF Apex,,Gorro tipo pescador de futbol Nike,"$1,189",https://www.nike.com/mx/t/gorro-tipo-pescador-de-futbol-fff-apex-gPwmp3T6/JF6800-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/50a686d2-610e-4f33-b20a-d33c9c529ea3/FFF+U+NK+APEX+BOONIE.png"
FFF Rise,,Gorra de futbol Nike,$959,https://www.nike.com/mx/t/gorra-de-futbol-nike-fff-rise-RgpBvZcB/JF6755-976,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e6ad13c9-961b-4d66-b806-a14ca8034d82/FFF+U+NK+RISE+CAP+C99.png"
Nike Match Jr.,,Guantes de portero de fútbol para niños talla grande,$599,https://www.nike.com/mx/t/guantes-de-portero-de-futbol-para-ninos-talla-grande-nike-match-jr-PGzvT8/HQ0258-011,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/42992e0c-e256-4fd9-a3df-ebfae0eb2e19/NK+GK+MATCH+JR+-+HO24.png"
FFF Rise,,Gorra de futbol Nike,$879,https://www.nike.com/mx/t/gorra-de-futbol-nike-fff-rise-XyEfXK20/JF6771-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7d67d32d-553a-4fe3-85a9-26cb14c53881/FFF+U+NK+RISE+CAP+C99+ALT1.png"
Inter Milan Club,,Gorra de futbol Nike,$759,https://www.nike.com/mx/t/gorra-de-futbol-nike-inter-milan-club-t255v64x/JF6772-060,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0b7c34f2-7de4-49c6-a184-9d8d3ad8bd59/INTER+U+NK+CLUB+CAP+H86+ALT1.png"
USA Rise,,Gorra de futbol Nike,$759,https://www.nike.com/mx/t/gorra-de-futbol-nike-usa-rise-mPeVBzRr/JF6762-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/33b1dc46-28e8-42c1-9f99-8f1dc06aebba/USA+U+NK+RISE+CAP+C99.png"
Nike Club Team,,Bolsa para balón de fútbol (160 L),$799,https://www.nike.com/mx/t/bolsa-para-balon-de-futbol-160-l-nike-club-team-QZGrfC/BA5200-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/689300c5-a981-4c5a-81f8-117082b8a2d1/NK+CLUB+TEAM+BALL+BAG.png"
FFF Academy,,Balón de futbol Nike,$889,https://www.nike.com/mx/t/balon-de-futbol-nike-francia-academy-UwHdSUzy/JF6838-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/121fa6c9-c27a-4299-936f-87e18ddfc76d/FFF+NK+ACADEMY+BALL+BCS.png"
Brazil Rise,,Gorra de futbol Nike,$959,https://www.nike.com/mx/t/gorra-de-futbol-nike-brazil-rise-K7OqUdNg/JF6765-976,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9aec5965-73bb-4d66-a185-d06415973957/CBF+U+NK+RISE+CAP+C99.png"
Brazil Club,,Gorra de futbol Nike,$759,https://www.nike.com/mx/t/gorra-de-futbol-nike-de-brasil-club-yoilA85B/JF6764-374,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0ead257f-9335-4239-a69a-daf45b3c3914/CBF+U+NK+CLUB+CAP+H86.png"
FFF Club,,Gorra de futbol Nike,$759,https://www.nike.com/mx/t/gorra-de-futbol-nike-de-la-fff-club-HJxa6GV2/JF6783-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8dc21840-ff37-4674-b779-c96933eebdf0/FFF+U+NK+CLUB+CAP+H86.png"
FFF VaporFast Home,,Calcetas de futbol Nike Dri-FIT ADV,$549,https://www.nike.com/mx/t/calcetas-de-futbol-nike-dri-fit-adv-fff-vaporfast-home-6RohIi0D/IQ8065-657,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/48d13234-cc07-4da6-9849-7b150f89979f/FFF+U+NK+VPRFAST+KH+HM.png"
Nike Charge,,Espinilleras de fútbol,$499,https://www.nike.com/mx/t/espinillera-de-futbol-nike-charge-MFtBhV/DX4608-011,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/381f2949-f3e4-48ca-8230-ca76154f3e01/NK+CHRG+GRD.png"
Netherlands Rise,,Gorra de futbol Nike,$959,https://www.nike.com/mx/t/gorra-de-futbol-nike-netherlands-rise-jGaK9H6C/JF6786-976,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/60623be3-2469-4003-bd96-516e3a66d7d5/KNVB+U+NK+RISE+CAP+C99.png"
Netherlands x Patta,,Calcetas Everyday Essential (2 pares),$699,https://www.nike.com/mx/launch/r/IO9462-900,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/180b9e1e-26fe-433e-8bcf-9abfb3ed2abe/U+NK+ED+ESS+CRW+2PR+-+144+KNVX.png
Nike Academy Team,,Mochila (30 L),"$1,199",https://www.nike.com/mx/t/mochila-30-l-nike-academy-team-krD1SX/DV0761-458,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f25198b8-ee23-4e1e-a658-fc3a09339d13/NK+ACDMY+TEAM+BKPK+2.3.png"
Francia Pitch,,Balón de futbol Nike,$699,https://www.nike.com/mx/t/balon-de-futbol-nike-francia-pitch-RJXyr9jb/JF6831-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0c8716a2-b5fb-4929-9dfb-73739efa7b35/FFF+NK+PITCH+BALL+BCS.png"
Chelsea FC,,Bufanda de futbol Nike Local Verbiage,"$1,099",https://www.nike.com/mx/t/bufanda-de-futbol-nike-local-verbiage-chelsea-fc-jmi85GwJ/JF6846-976,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/25936bf3-d2bb-41ab-950c-d4c5b165f0d2/CFC+LOCAL+VERBIAGE+SCARF+2.0.png"
Nike Academy,,Calcetines de fútbol hasta la rodilla,$349,https://www.nike.com/mx/t/calcetines-de-futbol-hasta-la-rodilla-nike-academy-wwdjrW/SX4120-601,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/igojsc1tslbetyxwzxjh/U+NK+ACDMY+OTC+132.png"
England Rise,,Gorra de futbol Nike,$879,https://www.nike.com/mx/t/gorra-de-futbol-nike-england-rise-zSC4Rk27/JF6781-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3bbaa6f3-d2ad-4ddd-824c-a245de6122d9/ENT+U+NK+RISE+CAP+C99+ALT1.png"
