nombre,etiqueta,categoria,precio,url,imagen
Nike Sportswear,,Jersey oversized para mujer,"$1,449",https://www.nike.com/mx/t/jersey-de-tela-de-punto-oversized-para-mujer-nike-sportswear-23eiNST6/IQ6137-417,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4abd7484-2832-474e-9ee6-563a96cc57e4/W+NK+STREET+GFX+JERSEY.png"
Jordan,,Calcetines de agarre Americana para bebé e infantil (3 pares),$349,https://www.nike.com/mx/t/calcetines-de-agarre-americana-para-bebe-e-infantil-jordan-3-pares-TqBm5QO1/IZ7518-657,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab8b1158-bb01-4193-849a-d41585c33701/JHB+INF%2FTOD+MJ+AMRCA+3PK+QTR.png"
Nike,,Playera con gráfico de delfín para niños talla pequeña,$549,https://www.nike.com/mx/t/playera-con-grafico-de-delfin-para-ninos-talla-pequena-nike-EfR4dj6B/IZ7741-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7dad082e-b5d3-4de5-b620-4c2aec543616/NKG+DOLPHIN+TCOE+GFX+TEE.png"
Jordan,,Playera Brooklyn Realtree para niños talla grande,"$1,799",https://www.nike.com/mx/t/playera-jordan-para-ninos-talla-grande-brooklyn-realtree-TRRPNljd/IZ8177-123,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f8a93d65-76dd-4647-bfc1-1265dc6f4be4/JDB+MJ+BRK+RLT+SSNL+TOP.png"
Nike Sportswear,,Playera para niños talla grande,$549,https://www.nike.com/mx/t/playera-para-ninos-talla-grande-nike-sportswear-bpKszcsn/IV5611-084,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7e1b8e78-9bb0-4c27-8dab-d96dda81199a/K+NSW+TEE+LSE+OC+1.png"
Nike,,Playera Juxta-Girl Ringlet para niños talla pequeña,$549,https://www.nike.com/mx/t/playera-juxta-girl-ringlet-para-ninos-talla-pequena-nike-JPrLKLXZ/IZ7748-211,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/45adba24-8d14-41d1-b1b5-a049271a0648/NKG+JUXTA-GIRL+RINGLET+TEE.png"
Jordan,,Chamarra Draft Essential para niños talla pequeña,"$2,249",https://www.nike.com/mx/t/chamarra-draft-essential-para-ninos-talla-pequena-jordan-gbvt7Vyc/IB9019-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f5845047-03cc-43c6-802a-b10d30965a25/JDB+ESS+DRAFT+JACKET.png"
Nike,,Chamarra acolchada de piel sintética para niños talla pequeña,"$2,499",https://www.nike.com/mx/t/chamarra-acolchada-de-piel-sintetica-para-ninos-talla-pequena-nike-dudRoGae/IZ7506-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/81939a4a-4bef-44cd-a393-40d50bef56c5/NKG+QUILTED+FAUX+FUR+JKT.png"
Nike Sportswear Chill Knit,Lo nuevo,Playera slim mod-cropped para mujer,$899,https://www.nike.com/mx/t/playera-slim-mod-cropped-para-mujer-nike-sportswear-chill-knit-FQRdU424/IM6414-583,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1b740b48-64e3-4637-83b1-3beac2738352/W+NSW+NK+CHLLKNT+MDCRP+TEE+MSC.png"
Nike,,Playera de corte cuadrado Juxta-Girl para niños talla pequeña,$549,https://www.nike.com/mx/t/playera-de-corte-cuadrado-juxta-girl-para-ninos-talla-pequena-nike-sKf07KAl/IZ7746-133,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/827024a3-55b7-43ad-9649-d23451117afb/NKG+JUXTA-GIRL+BOXY+TEE.png"
